total electricity,total heat,,,,,,
0.436518636,2.670685578,,,,,,
0.443983751,2.63317344,,,,,,
0.424469166,1.858229388,,,,,,
0.405067365,1.539624687,,,,,,
0.383545427,1.279057828,,,,,,
0.372601345,1.120821175,,,,,,
0.37785761,0.970115906,,,,,,
0.430872862,1.034315159,,,,,,
0.547979668,1.774982946,,,,,,
0.582251679,1.641575552,,,,,,
0.627580278,1.689524473,,,,,,
0.734040435,1.957028862,,,,,,
0.748007287,2.050903757,,,,,,
0.625350794,2.239223734,,,,,,
0.504463663,2.464044134,,,,,,
0.336970802,2.670291372,,,,,,
0.322868603,2.896807239,,,,,,
0.322950374,3.059459563,,,,,,
0.326700474,3.197932202,,,,,,
0.347922563,3.291229315,,,,,,
0.428243745,3.803886362,,,,,,
0.516087592,3.540095711,,,,,,
0.493240741,3.389766157,,,,,,
0.456347202,3.172041413,,,,,,
0.463387058,3.123846512,,,,,,
0.445454606,2.388991262,,,,,,
0.419588513,1.906853589,,,,,,
0.393678743,1.535294045,,,,,,
0.377315439,1.239982133,,,,,,
0.377003368,0.948373397,,,,,,
0.424000967,0.860249308,,,,,,
0.509820464,0.809231133,,,,,,
0.550683539,0.842592564,,,,,,
0.598009775,0.941031721,,,,,,
0.694278857,0.95069973,,,,,,
0.708218903,1.043899678,,,,,,
0.585219315,1.223587179,,,,,,
0.467514225,1.528981412,,,,,,
0.352642641,1.859763495,,,,,,
0.318081482,2.235094737,,,,,,
0.311565764,2.638799674,,,,,,
0.318599371,2.962125179,,,,,,
0.32349408,3.141363104,,,,,,
0.356807754,3.543471298,,,,,,
0.446818405,4.351517612,,,,,,
0.529114087,4.063318077,,,,,,
0.48574181,3.526605629,,,,,,
0.428365075,2.947190623,,,,,,
0.418107261,2.540429702,,,,,,
0.388134796,1.528439415,,,,,,
0.355784572,0.831520475,,,,,,
0.330720424,0.434978528,,,,,,
0.326778624,0.401328422,,,,,,
0.339145332,0.404906807,,,,,,
0.392005317,0.44412046,,,,,,
0.483732611,0.528538752,,,,,,
0.52731127,0.605374286,,,,,,
0.571531874,0.618486582,,,,,,
0.66524095,0.574730528,,,,,,
0.672583379,0.521429631,,,,,,
0.553010519,0.711132471,,,,,,
0.442066019,1.04835887,,,,,,
0.33217789,1.412147017,,,,,,
0.297532302,1.715124445,,,,,,
0.286520099,2.004963215,,,,,,
0.290927455,2.261834662,,,,,,
0.297757253,2.490028824,,,,,,
0.324577081,2.727692317,,,,,,
0.391515149,2.951762036,,,,,,
0.497947744,3.274269479,,,,,,
0.467342834,3.06058772,,,,,,
0.428164785,2.94172361,,,,,,
0.435981037,2.992383328,,,,,,
0.418502552,2.296585849,,,,,,
0.392141028,1.751227917,,,,,,
0.369593295,1.418751446,,,,,,
0.353097627,1.069402474,,,,,,
0.360382005,0.945270714,,,,,,
0.410182669,0.907887508,,,,,,
0.51320714,1.278256088,,,,,,
0.544960417,1.056201126,,,,,,
0.594331193,1.199197919,,,,,,
0.696004047,1.355879184,,,,,,
0.716450017,1.63205058,,,,,,
0.600970995,1.924458254,,,,,,
0.490214744,2.266544157,,,,,,
0.381880075,2.669738113,,,,,,
0.351505778,3.080813825,,,,,,
0.344450309,3.470899368,,,,,,
0.349379464,3.740957362,,,,,,
0.359744865,4.058624086,,,,,,
0.388103043,4.335122073,,,,,,
0.480721064,5.208783461,,,,,,
0.560652902,4.860654708,,,,,,
0.527560464,4.584028335,,,,,,
0.477791798,4.197199854,,,,,,
0.477214026,4.035491479,,,,,,
0.44611527,2.995083898,,,,,,
0.424115368,2.560062067,,,,,,
0.402720907,2.256759663,,,,,,
0.38213249,1.803846489,,,,,,
0.390319364,1.702566695,,,,,,
0.438328504,1.619791003,,,,,,
0.547544727,2.146837205,,,,,,
0.574645692,1.80699158,,,,,,
0.618430624,1.808685445,,,,,,
0.714780204,1.830713872,,,,,,
0.72713231,1.902132416,,,,,,
0.605024999,2.026866958,,,,,,
0.491787932,2.306219444,,,,,,
0.38126211,2.65404062,,,,,,
0.34632808,2.949760091,,,,,,
0.331243886,3.136682109,,,,,,
0.332728454,3.319545696,,,,,,
0.334065163,3.408732373,,,,,,
0.357616589,3.563479,,,,,,
0.431439939,3.961427262,,,,,,
0.512072884,3.631003101,,,,,,
0.482299525,3.438385858,,,,,,
0.439097554,3.217741389,,,,,,
0.453813196,3.443016654,,,,,,
0.436391856,2.748744551,,,,,,
0.417578995,2.394443597,,,,,,
0.395041248,2.062264911,,,,,,
0.370457678,1.50832549,,,,,,
0.381587616,1.481480775,,,,,,
0.430358693,1.417975361,,,,,,
0.531242068,1.734083505,,,,,,
0.56302963,1.512814944,,,,,,
0.606277187,1.500879745,,,,,,
0.699790675,1.45117628,,,,,,
0.710541874,1.482101275,,,,,,
0.588546418,1.609733386,,,,,,
0.470311318,1.762659805,,,,,,
0.35228521,1.92071524,,,,,,
0.311699088,2.073482749,,,,,,
0.295585329,2.234321877,,,,,,
0.294208167,2.344795082,,,,,,
0.296514844,2.458491419,,,,,,
0.320289961,2.618782721,,,,,,
0.401408065,3.201109726,,,,,,
0.483685832,2.912286189,,,,,,
0.452274237,2.678246856,,,,,,
0.413236251,2.562991858,,,,,,
0.418361305,2.545673624,,,,,,
0.420883155,2.356032697,,,,,,
0.399912397,1.947220311,,,,,,
0.390924639,1.957912958,,,,,,
0.386014344,1.901701771,,,,,,
0.396228191,1.85169429,,,,,,
0.446338254,1.82208442,,,,,,
0.557272852,2.392469158,,,,,,
0.582269142,1.999255931,,,,,,
0.624924833,1.972427819,,,,,,
0.720653208,1.978795259,,,,,,
0.733860547,2.071900768,,,,,,
0.614920681,2.276899465,,,,,,
0.498682263,2.480422414,,,,,,
0.38372999,2.716325891,,,,,,
0.34656212,2.912774235,,,,,,
0.329609307,3.067217288,,,,,,
0.328017899,3.187538281,,,,,,
0.330929193,3.304628734,,,,,,
0.352387544,3.403262754,,,,,,
0.420291388,3.600519377,,,,,,
0.529666483,3.881205827,,,,,,
0.502576527,3.623512619,,,,,,
0.463244362,3.344341001,,,,,,
0.484631312,3.659453209,,,,,,
0.468751123,2.976817627,,,,,,
0.448591935,2.639322753,,,,,,
0.428480809,2.414606595,,,,,,
0.406994424,1.989839299,,,,,,
0.417482828,1.971485596,,,,,,
0.472565896,2.087759713,,,,,,
0.586907971,2.758089686,,,,,,
0.609535676,2.329744783,,,,,,
0.650730419,2.273030944,,,,,,
0.744873746,2.229084332,,,,,,
0.76189644,2.400528523,,,,,,
0.638503171,2.570631971,,,,,,
0.517770403,2.799842578,,,,,,
0.401624926,3.098822513,,,,,,
0.365458503,3.39092277,,,,,,
0.351255015,3.614977821,,,,,,
0.353283991,3.826912481,,,,,,
0.355339988,3.922340939,,,,,,
0.379720688,4.094780759,,,,,,
0.448108694,4.304077386,,,,,,
0.540005716,4.142455081,,,,,,
0.510277819,3.81801645,,,,,,
0.462823421,3.333333311,,,,,,
0.466703025,3.205508398,,,,,,
0.445216215,2.381048261,,,,,,
0.417426934,1.850514178,,,,,,
0.400822559,1.714592972,,,,,,
0.380018462,1.307026346,,,,,,
0.382741737,1.092242055,,,,,,
0.43760982,1.203048662,,,,,,
0.524843564,1.187453901,,,,,,
0.56751245,1.266139562,,,,,,
0.618927103,1.467956785,,,,,,
0.718689007,1.566200447,,,,,,
0.743670167,1.939035064,,,,,,
0.62499996,2.22872303,,,,,,
0.513627921,2.69487682,,,,,,
0.400434271,3.068630343,,,,,,
0.363630519,3.387471868,,,,,,
0.351196415,3.641508345,,,,,,
0.35333012,3.840795146,,,,,,
0.357783911,4.008758399,,,,,,
0.381006203,4.154812263,,,,,,
0.447021955,4.354407397,,,,,,
0.538157349,4.289482694,,,,,,
0.506870502,4.058596338,,,,,,
0.464293651,3.853927195,,,,,,
0.485287371,4.238252306,,,,,,
0.461153633,3.374318333,,,,,,
0.44210291,3.014136623,,,,,,
0.423901734,2.79173907,,,,,,
0.413047104,2.585186927,,,,,,
0.422054051,2.504640706,,,,,,
0.470229227,2.42597441,,,,,,
0.58179661,3.012219029,,,,,,
0.602375929,2.507062521,,,,,,
0.641125804,2.381444516,,,,,,
0.73239857,2.275158387,,,,,,
0.741881146,2.274124814,,,,,,
0.617705286,2.346794568,,,,,,
0.498298216,2.470342077,,,,,,
0.384110864,2.725831796,,,,,,
0.350045804,3.043676992,,,,,,
0.337611228,3.297693575,,,,,,
0.340843914,3.524808815,,,,,,
0.34768522,3.753148585,,,,,,
0.374353738,3.986287357,,,,,,
0.463177358,4.762817755,,,,,,
0.544688517,4.454297845,,,,,,
0.5115461,4.176503393,,,,,,
0.464140309,3.849703312,,,,,,
0.469900793,3.848649695,,,,,,
0.439689339,2.830959109,,,,,,
0.410714098,2.219664181,,,,,,
0.383705624,1.774451429,,,,,,
0.362990809,1.318495207,,,,,,
0.363854422,1.031909064,,,,,,
0.412778838,0.972202351,,,,,,
0.514005757,1.29672712,,,,,,
0.544475267,1.041874366,,,,,,
0.590547306,1.101365921,,,,,,
0.688540271,1.165129729,,,,,,
0.704193597,1.320267408,,,,,,
0.58511851,1.522084153,,,,,,
0.473211115,1.835423917,,,,,,
0.364603471,2.232149564,,,,,,
0.329962421,2.535471817,,,,,,
0.317050468,2.777389076,,,,,,
0.318508389,2.959595428,,,,,,
0.32122126,3.083452213,,,,,,
0.34619745,3.27365073,,,,,,
0.41400137,3.518123653,,,,,,
0.508005747,3.525677014,,,,,,
0.484480128,3.491204257,,,,,,
0.445702942,3.3827633,,,,,,
0.473225361,3.932378055,,,,,,
0.455516544,3.23115221,,,,,,
0.438613805,2.925393192,,,,,,
0.424653006,2.81034474,,,,,,
0.413743158,2.602471258,,,,,,
0.423223175,2.533894601,,,,,,
0.472021491,2.47091841,,,,,,
0.557647761,2.400663507,,,,,,
0.595796135,2.340071203,,,,,,
0.638058314,2.303178306,,,,,,
0.729236054,2.19453941,,,,,,
0.73829973,2.182989372,,,,,,
0.613893822,2.249978017,,,,,,
0.492619882,2.326403494,,,,,,
0.375752158,2.514177081,,,,,,
0.335122521,2.665993559,,,,,,
0.319294266,2.83411758,,,,,,
0.321424541,3.033358829,,,,,,
0.325673119,3.196016001,,,,,,
0.351665746,3.411829317,,,,,,
0.41757842,3.608245915,,,,,,
0.509110955,3.553205976,,,,,,
0.480703503,3.395251794,,,,,,
0.440476048,3.250146367,,,,,,
0.45467015,3.462589208,,,,,,
0.432213091,2.641222989,,,,,,
0.411471287,2.238365846,,,,,,
0.387148216,1.861164541,,,,,,
0.380420317,1.759135415,,,,,,
0.384567993,1.555559201,,,,,,
0.433131685,1.48667874,,,,,,
0.545409522,2.090787109,,,,,,
0.573111013,1.765768743,,,,,,
0.619283483,1.827827397,,,,,,
0.718752445,1.929001674,,,,,,
0.737292076,2.157248872,,,,,,
0.622657844,2.471548967,,,,,,
0.511534268,2.804893371,,,,,,
0.39912947,3.105666669,,,,,,
0.362316649,3.354105645,,,,,,
0.350322599,3.619274584,,,,,,
0.351653843,3.798295118,,,,,,
0.355509363,3.950971029,,,,,,
0.380688654,4.146123653,,,,,,
0.446985414,4.352047491,,,,,,
0.533426243,4.168117625,,,,,,
0.503914015,3.982178516,,,,,,
0.452463885,3.553147697,,,,,,
0.462087927,3.649976456,,,,,,
0.476312895,3.75680303,,,,,,
0.42576533,2.599805603,,,,,,
0.402847039,2.258198853,,,,,,
0.388383616,1.960426907,,,,,,
0.390119303,1.6959222,,,,,,
0.438484831,1.621993629,,,,,,
0.551192458,2.236834051,,,,,,
0.57538742,1.823049203,,,,,,
0.622551431,1.910189059,,,,,,
0.721792696,2.005633928,,,,,,
0.735877382,2.121213611,,,,,,
0.616565459,2.31720941,,,,,,
0.501666635,2.55507621,,,,,,
0.387110454,2.80148511,,,,,,
0.350563409,3.013804795,,,,,,
0.335981149,3.228322784,,,,,,
0.335606368,3.379421319,,,,,,
0.339299092,3.516060652,,,,,,
0.365108256,3.723979552,,,,,,
0.452302355,4.407817231,,,,,,
0.535697879,4.030700194,,,,,,
0.504704714,3.674314719,,,,,,
0.461657129,3.301390974,,,,,,
0.469191768,3.266383255,,,,,,
0.446112105,2.401946203,,,,,,
0.414783708,1.782113484,,,,,,
0.385620431,1.328574679,,,,,,
0.366540392,0.964832439,,,,,,
0.368843214,0.739369024,,,,,,
0.416754223,0.673981233,,,,,,
0.516070942,0.963760078,,,,,,
0.548194232,0.77529636,,,,,,
0.594386728,0.844926373,,,,,,
0.694004465,0.93968589,,,,,,
0.712938911,1.159751753,,,,,,
0.597313999,1.526863015,,,,,,
0.486482359,2.007115002,,,,,,
0.378432063,2.511457874,,,,,,
0.348577948,2.96354351,,,,,,
0.34143071,3.36623346,,,,,,
0.349394941,3.728330757,,,,,,
0.363374863,4.125290239,,,,,,
0.394108331,4.457675227,,,,,,
0.488463179,5.322454638,,,,,,
0.5677987,4.842505247,,,,,,
0.525238613,4.193427876,,,,,,
0.468779433,3.481215836,,,,,,
0.463258472,3.115916234,,,,,,
0.436600077,2.16095236,,,,,,
0.401806586,1.453483475,,,,,,
0.370399606,0.943221037,,,,,,
0.352569057,0.611137365,,,,,,
0.356777991,0.433565759,,,,,,
0.409095063,0.479249181,,,,,,
0.50055306,0.570037275,,,,,,
0.543636118,0.657649333,,,,,,
0.587825528,0.677073795,,,,,,
0.681825136,0.630563548,,,,,,
0.693956463,0.679173819,,,,,,
0.575587277,0.976906995,,,,,,
0.459445336,1.322858049,,,,,,
0.345208523,1.670739203,,,,,,
0.308741855,1.998353032,,,,,,
0.297451155,2.281364894,,,,,,
0.298771532,2.459991886,,,,,,
0.305658238,2.689327998,,,,,,
0.330962174,2.887290896,,,,,,
0.397167671,3.090274445,,,,,,
0.487664442,3.008831397,,,,,,
0.464656411,2.987512565,,,,,,
0.428725747,2.95128707,,,,,,
0.44897195,3.317095234,,,,,,
0.433678318,2.677215638,,,,,,
0.418737652,2.421285025,,,,,,
0.402959433,2.260373257,,,,,,
0.400460975,2.265435311,,,,,,
0.409141553,2.176581935,,,,,,
0.453745165,2.007391446,,,,,,
0.558469846,2.420154468,,,,,,
0.584171562,2.044363041,,,,,,
0.628141038,2.050667791,,,,,,
0.72693577,2.134883796,,,,,,
0.738965337,2.198566658,,,,,,
0.620731299,2.422010026,,,,,,
0.505612428,2.654519319,,,,,,
0.390507651,2.887253346,,,,,,
0.353519104,3.1313448,,,,,,
0.338359581,3.316484766,,,,,,
0.343637011,3.595319465,,,,,,
0.349284151,3.793245654,,,,,,
0.377664806,4.068960395,,,,,,
0.444046086,4.27620139,,,,,,
0.531447312,4.116322421,,,,,,
0.49706229,3.807136468,,,,,,
0.445095898,3.365205516,,,,,,
0.456662518,3.51139144,,,,,,
0.436867885,2.757627207,,,,,,
0.405191497,2.078305997,,,,,,
0.390949615,1.956293559,,,,,,
0.373146024,1.574159481,,,,,,
0.377010607,1.36346008,,,,,,
0.429086948,1.383303023,,,,,,
0.53532284,1.834190484,,,,,,
0.564959712,1.557944693,,,,,,
0.610225153,1.596997111,,,,,,
0.713075955,1.783877345,,,,,,
0.734230028,2.078452552,,,,,,
0.619597212,2.393103771,,,,,,
0.511055599,2.792127864,,,,,,
0.402124951,3.18117483,,,,,,
0.370120858,3.551438515,,,,,,
0.358855823,3.835112788,,,,,,
0.365323794,4.144105368,,,,,,
0.372539429,4.381699261,,,,,,
0.39973805,4.627365198,,,,,,
0.466626749,4.847211119,,,,,,
0.551328182,4.618938422,,,,,,
0.514324821,4.243507576,,,,,,
0.45733684,3.674576664,,,,,,
0.463740623,3.690185902,,,,,,
0.442631617,2.903187762,,,,,,
0.416709903,2.369497993,,,,,,
0.401126916,2.213611439,,,,,,
0.384808064,1.86899786,,,,,,
0.395597342,1.833538999,,,,,,
0.447474229,1.848325264,,,,,,
0.561628967,2.499523132,,,,,,
0.590260663,2.197804788,,,,,,
0.63341019,2.183318908,,,,,,
0.729028288,2.187243376,,,,,,
0.740322739,2.232369963,,,,,,
0.61980329,2.398103968,,,,,,
0.502899319,2.585583164,,,,,,
0.385918616,2.771002665,,,,,,
0.345821918,2.93648316,,,,,,
0.328853314,3.075837526,,,,,,
0.327261592,3.180852485,,,,,,
0.32910194,3.282401465,,,,,,
0.352587668,3.434012026,,,,,,
0.417005084,3.591122105,,,,,,
0.50937385,3.556828443,,,,,,
0.484515106,3.488731658,,,,,,
0.443474089,3.323361898,,,,,,
0.457551074,3.533218831,,,,,,
0.438717989,2.803893026,,,,,,
0.414217253,2.306204601,,,,,,
0.401223438,2.215833647,,,,,,
0.376405832,1.656264465,,,,,,
0.382475548,1.501367229,,,,,,
0.426369654,1.314115987,,,,,,
0.528519648,1.661522098,,,,,,
0.557686792,1.37327765,,,,,,
0.603706211,1.431382583,,,,,,
0.704461339,1.565296282,,,,,,
0.71975785,1.711737817,,,,,,
0.603639146,1.988907144,,,,,,
0.490581165,2.273774106,,,,,,
0.375837379,2.515861031,,,,,,
0.340486009,2.801475293,,,,,,
0.329813963,3.100180712,,,,,,
0.33560749,3.392064919,,,,,,
0.340462746,3.569888545,,,,,,
0.369728755,3.867634904,,,,,,
0.438082811,4.124168866,,,,,,
0.525577398,3.966466124,,,,,,
0.487223461,3.556890868,,,,,,
0.438170222,3.188798411,,,,,,
0.436191341,2.99242346,,,,,,
0.410670034,2.093908304,,,,,,
0.379882745,1.437189577,,,,,,
0.356957198,1.095559064,,,,,,
0.3441626,0.840225027,,,,,,
0.352411736,0.740466349,,,,,,
0.397394967,0.580762857,,,,,,
0.483732611,0.528065857,,,,,,
0.52731127,0.604264298,,,,,,
0.571531874,0.616837996,,,,,,
0.667170866,0.621502141,,,,,,
0.681660327,0.747532636,,,,,,
0.565830252,1.032029389,,,,,,
0.455953734,1.397433017,,,,,,
0.349795969,1.856836117,,,,,,
0.32380746,2.336513615,,,,,,
0.31814905,2.776948559,,,,,,
0.328171949,3.191094092,,,,,,
0.339667473,3.525005018,,,,,,
0.368784609,3.815759521,,,,,,
0.461204926,4.630251778,,,,,,
0.538405458,4.095842966,,,,,,
0.500909001,3.574949134,,,,,,
0.448626082,2.968676143,,,,,,
0.44438242,2.636064982,,,,,,
0.422951061,1.813719178,,,,,,
0.392931116,1.227302744,,,,,,
0.364362437,0.789034054,,,,,,
0.347013278,0.469292536,,,,,,
0.356777991,0.431756521,,,,,,
0.409095063,0.476862396,,,,,,
0.50055306,0.566886379,,,,,,
0.543636118,0.65443269,,,,,,
0.587825528,0.673003096,,,,,,
0.681825136,0.6263003,,,,,,
0.689525122,0.562976014,,,,,,
0.555466509,0.465864268,,,,,,
0.436034434,0.729624415,,,,,,
0.32619898,1.189307994,,,,,,
0.297080301,1.660191429,,,,,,
0.292498363,2.12785655,,,,,,
0.30175264,2.522567567,,,,,,
0.31479673,2.895611829,,,,,,
0.350841778,3.361553182,,,,,,
0.443414679,4.179616749,,,,,,
0.519298823,3.611874784,,,,,,
0.483415379,3.131814414,,,,,,
0.433231873,2.5787088,,,,,,
0.428105268,2.22383182,,,,,,
0.411486079,1.523319476,,,,,,
0.388263883,1.108946084,,,,,,
0.364175622,0.784064381,,,,,,
0.351660476,0.586634316,,,,,,
0.357830563,0.459028635,,,,,,
0.409095063,0.477852804,,,,,,
0.50055306,0.56811276,,,,,,
0.543636118,0.655399868,,,,,,
0.587825528,0.674168732,,,,,,
0.681825136,0.627520608,,,,,,
0.692442288,0.638661022,,,,,,
0.573324868,0.918042657,,,,,,
0.457218263,1.265443871,,,,,,
0.343951941,1.638443018,,,,,,
0.311088426,2.057534369,,,,,,
0.305185949,2.476924489,,,,,,
0.316779322,2.915565538,,,,,,
0.327632523,3.245070531,,,,,,
0.356340122,3.52835488,,,,,,
0.444244337,4.278941153,,,,,,
0.516312196,3.730672701,,,,,,
0.47441791,3.231549458,,,,,,
0.412138322,2.528943705,,,,,,
0.393732036,1.917090956,,,,,,
0.375929189,1.214025098,,,,,,
0.349495943,0.667611481,,,,,,
0.330720424,0.430221429,,,,,,
0.326778624,0.397128564,,,,,,
0.339145332,0.400907633,,,,,,
0.392005317,0.439523286,,,,,,
0.483732611,0.522680286,,,,,,
0.52731127,0.598682621,,,,,,
0.571531874,0.611651119,,,,,,
0.66524095,0.568655364,,,,,,
0.672583379,0.515380015,,,,,,
0.546338696,0.5381537,,,,,,
0.435638643,0.883009852,,,,,,
0.328118789,1.308174166,,,,,,
0.298721514,1.744544347,,,,,,
0.293473059,2.18047492,,,,,,
0.303191876,2.571683242,,,,,,
0.315775403,2.944946291,,,,,,
0.336184256,3.018161821,,,,,,
0.411650054,3.453778643,,,,,,
0.493117493,3.14329301,,,,,,
0.465674651,3.009847172,,,,,,
0.428660081,2.946540174,,,,,,
0.444973377,3.21326581,,,,,,
0.419349863,2.312401545,,,,,,
0.384414949,1.55091238,,,,,,
0.354019851,1.020379119,,,,,,
0.333195241,0.561979817,,,,,,
0.339145332,0.403082134,,,,,,
0.392005317,0.441910573,,,,,,
0.483732611,0.524136069,,,,,,
0.52731127,0.599146631,,,,,,
0.571531874,0.610898071,,,,,,
0.66524095,0.567335251,,,,,,
0.672583379,0.513559426,,,,,,
0.542004598,0.42680611,,,,,,
0.419299015,0.469406649,,,,,,
0.310176669,0.854127495,,,,,,
0.2813562,1.305134056,,,,,,
0.277232889,1.769586283,,,,,,
0.287234216,2.167913626,,,,,,
0.301105837,2.573715753,,,,,,
0.332910305,2.93510912,,,,,,
0.402374623,3.218644035,,,,,,
0.491019016,3.089739642,,,,,,
0.45866981,2.832175086,,,,,,
0.403644124,2.313203317,,,,,,
0.399168379,2.053945715,,,,,,
0.379129658,1.294416972,,,,,,
0.350222676,0.68550011,,,,,,
0.330720424,0.429863431,,,,,,
0.326778624,0.397203422,,,,,,
0.339145332,0.400494514,,,,,,
0.392005317,0.439354109,,,,,,
0.483732611,0.522178878,,,,,,
0.52731127,0.597730961,,,,,,
0.571531874,0.610385079,,,,,,
0.66524095,0.567021061,,,,,,
0.672583379,0.51372812,,,,,,
0.542004598,0.426923581,,,,,,
0.421191375,0.517185728,,,,,,
0.308607291,0.814362364,,,,,,
0.275151848,1.148108678,,,,,,
0.267348329,1.519418632,,,,,,
0.274004211,1.833085473,,,,,,
0.279901002,2.037082523,,,,,,
0.304384583,2.213079802,,,,,,
0.370985841,2.423941245,,,,,,
0.46261424,2.370470208,,,,,,
0.438896685,2.331341537,,,,,,
0.390139767,1.971064999,,,,,,
0.399907651,2.072281522,,,,,,
0.379829914,1.311842201,,,,,,
0.353994772,0.780690926,,,,,,
0.337164564,0.593454732,,,,,,
0.327464872,0.41658243,,,,,,
0.339145332,0.403432453,,,,,,
0.396460023,0.555741294,,,,,,
0.505568174,1.07882953,,,,,,
0.535362264,0.806058242,,,,,,
0.579808111,0.82432648,,,,,,
0.676857199,0.864681663,,,,,,
0.690357148,0.965924209,,,,,,
0.570667397,1.153173976,,,,,,
0.455515948,1.385525152,,,,,,
0.340056697,1.610022321,,,,,,
0.301055983,1.803522352,,,,,,
0.285141592,1.969582025,,,,,,
0.28449231,2.098419882,,,,,,
0.287155869,2.220573737,,,,,,
0.311231575,2.386176561,,,,,,
0.376282479,2.557560999,,,,,,
0.467754841,2.500065579,,,,,,
0.443578244,2.449332969,,,,,,
0.405999091,2.371916577,,,,,,
0.424818069,2.70219616,,,,,,
0.410159754,2.07897133,,,,,,
0.39318553,1.772045463,,,,,,
0.373810684,1.520437291,,,,,,
0.366208115,1.396640832,,,,,,
0.372716906,1.252824997,,,,,,
0.418013429,1.100852363,,,,,,
0.52458787,1.559733297,,,,,,
0.551056057,1.202786428,,,,,,
0.590080196,1.083872448,,,,,,
0.685957557,1.094610149,,,,,,
0.69723369,1.139622887,,,,,,
0.57691115,1.310944782,,,,,,
0.459830128,1.494567577,,,,,,
0.345837086,1.756213114,,,,,,
0.309640559,1.977790385,,,,,,
0.296204174,2.221464824,,,,,,
0.295695329,2.369112431,,,,,,
0.299190508,2.500295155,,,,,,
0.322838158,2.651764093,,,,,,
0.391075912,2.852614927,,,,,,
0.484155233,2.719534449,,,,,,
0.462231791,2.592761977,,,,,,
0.426256121,2.399451274,,,,,,
0.438989578,2.49687815,,,,,,
0.422314437,1.795332874,,,,,,
0.391374121,1.185962287,,,,,,
0.367678071,0.871176896,,,,,,
0.347939945,0.49116819,,,,,,
0.356777991,0.430020256,,,,,,
0.409095063,0.47579094,,,,,,
0.51097758,0.830375365,,,,,,
0.546087385,0.716714806,,,,,,
0.591261575,0.760447359,,,,,,
0.688413151,0.79326732,,,,,,
0.702160786,0.882731058,,,,,,
0.579019942,1.060692318,,,,,,
0.457911533,1.282043143,,,,,,
0.338881555,1.509701825,,,,,,
0.300564368,1.748059859,,,,,,
0.284703463,1.930428242,,,,,,
0.282225813,2.028199721,,,,,,
0.284564462,2.130153838,,,,,,
0.310080258,2.328751149,,,,,,
0.377351259,2.504883103,,,,,,
0.472332711,2.419838313,,,,,,
0.449230971,2.263278392,,,,,,
0.411856595,2.034646567,,,,,,
0.415237492,1.895500454,,,,,,
0.403729265,1.324746587,,,,,,
0.378815079,0.867898062,,,,,,
0.355531357,0.563592095,,,,,,
0.345394571,0.425695238,,,,,,
0.356777991,0.428874314,,,,,,
0.409095063,0.474251838,,,,,,
0.50055306,0.563936919,,,,,,
0.543636118,0.650595294,,,,,,
0.587825528,0.669077585,,,,,,
0.681825136,0.62254658,,,,,,
0.689525122,0.559652362,,,,,,
0.555466509,0.4625989,,,,,,
0.421304696,0.354796049,,,,,,
0.299783482,0.520391123,,,,,,
0.26021977,0.789525022,,,,,,
0.248643592,1.05658703,,,,,,
0.251519572,1.274651646,,,,,,
0.257278516,1.475101014,,,,,,
0.283242102,1.693533491,,,,,,
0.341566642,1.88983213,,,,,,
0.420040035,1.910136446,,,,,,
0.395877339,1.839068239,,,,,,
0.371378797,1.698207782,,,,,,
0.385573937,1.843776943,,,,,,
0.378251283,1.405880207,,,,,,
0.363057333,1.143818127,,,,,,
0.341444548,0.836075386,,,,,,
0.331067597,0.641903031,,,,,,
0.340796177,0.578405774,,,,,,
0.389701514,0.52054725,,,,,,
0.482223894,0.741604648,,,,,,
0.505685847,0.600994957,,,,,,
0.53144562,0.667208214,,,,,,
0.615738665,0.726913531,,,,,,
0.670853325,0.809522688,,,,,,
0.561711215,0.943478836,,,,,,
0.44891168,1.188062235,,,,,,
0.333223973,1.425027588,,,,,,
0.29573022,1.687961358,,,,,,
0.281194549,1.880147695,,,,,,
0.281525006,2.033903329,,,,,,
0.285310285,2.18435499,,,,,,
0.30992913,2.368647437,,,,,,
0.376819386,2.7814724,,,,,,
0.444806973,2.536389,,,,,,
0.416721854,2.366062878,,,,,,
0.390197331,2.173966246,,,,,,
0.403622424,2.300100081,,,,,,
0.390194805,1.707772671,,,,,,
0.368938687,1.292377808,,,,,,
0.34728878,0.983706043,,,,,,
0.332882918,0.687622601,,,,,,
0.337586906,0.497003779,,,,,,
0.386602217,0.441761502,,,,,,
0.473670936,0.524380709,,,,,,
0.505685847,0.599038188,,,,,,
0.529324114,0.611241442,,,,,,
0.609517194,0.567562202,,,,,,
0.659216576,0.514052184,,,,,,
0.547975673,0.5957263,,,,,,
0.439482119,0.949329558,,,,,,
0.327313247,1.275396338,,,,,,
0.295050786,1.670773919,,,,,,
0.289297219,2.085196192,,,,,,
0.300039196,2.502379604,,,,,,
0.30678777,2.727825388,,,,,,
0.330465184,2.888149666,,,,,,
0.402815604,3.43894972,,,,,,
0.464122848,3.024723113,,,,,,
0.434436819,2.813876729,,,,,,
0.405975894,2.572810633,,,,,,
0.406216795,2.365414716,,,,,,
0.385950155,1.60008878,,,,,,
0.358403123,1.02554749,,,,,,
0.331804688,0.591704619,,,,,,
0.321444372,0.396945084,,,,,,
0.333857088,0.399625067,,,,,,
0.386602217,0.438470192,,,,,,
0.473670936,0.519841645,,,,,,
0.505685847,0.594273061,,,,,,
